key	lemma	part_of_speech	parsing	definition	strongs	alternates
ואלהא	אֱלָהּ	noun	conjunction prefix, masculine singular determined, definite article	God	H426	
ואלהי	אֱלֹהִים	noun	conjunction prefix, masculine plural construct	gods in the ordinary sense	H430	אֱלֹהִים|noun|conjunction prefix, masculine plural construct, pronominal suffix 1st person common singular
ואלהיהם	אֱלֹהִים	noun	conjunction prefix, masculine plural construct, pronominal suffix 3rd person masculine plural	gods in the ordinary sense	H430	
ואלהיו	אֱלֹהִים	noun	conjunction prefix, masculine plural construct, pronominal suffix 3rd person masculine singular	gods in the ordinary sense	H430	
ואלהיך	אֱלֹהִים	noun	conjunction prefix, masculine plural construct, pronominal suffix 2nd person feminine singular	gods in the ordinary sense	H430	
ואלהים	אֱלֹהִים	noun	conjunction prefix, masculine plural absolute	gods in the ordinary sense	H430	
ואלהינו	אֱלֹהִים	noun	conjunction prefix, masculine plural construct, pronominal suffix 1st person common plural	gods in the ordinary sense	H430	
ואלהם	אֵל	preposition	conjunction prefix, preposition, pronominal suffix 3rd person masculine plural	near, with or among; often in general, to	H413	
ואלו	וְ	conjunction	conjunction, conjunction	and, but, then		אַיִל|noun|conjunction prefix, masculine singular construct, pronominal suffix 3rd person masculine singular;אֲלוּ|particle|conjunction prefix, demonstrative particle
ואלוה	אֱלוֹהַּ	noun	conjunction prefix, masculine singular absolute	a deity or the Deity	H433	
ואלול	אֱלוּל	proper noun	conjunction prefix	good for nothing	H434	
ואלון	אַלּוֹן	noun	conjunction prefix, masculine singular absolute	{an oak or other strong tree}	H437	אֵילוֹן|proper noun|conjunction prefix
ואלי	אֵל	preposition	conjunction prefix, preposition, pronominal suffix 1st person common singular	near, with or among; often in general, to	H413	
ואליאב	אֱלִיאָב	proper noun	conjunction prefix	Eliab, the name of six Israelites	H446	
ואליאל	אֱלִיאֵל	proper noun	conjunction prefix	Eliel, the name of nine Israelites	H447	
ואלידע	אֶלְיָדָע	proper noun	conjunction prefix	Eljada, the name of two Israelites and of an Aramaean leader	H450	
ואליה	אֵלִיָּה	proper noun	conjunction prefix	Elijah, the name of the famous prophet and of two other Israelites	H452	
ואליהו	אֵלִיָּה	proper noun	conjunction prefix	Elijah, the name of the famous prophet and of two other Israelites	H452	אֱלִיהוּ|proper noun|conjunction prefix
ואליהוא	אֱלִיהוּ	proper noun	conjunction prefix	Elihu, the name of one of Job's friends, and of three Israelites	H453	
ואליהם	אֵל	preposition	conjunction prefix, preposition, pronominal suffix 3rd person masculine plural	near, with or among; often in general, to	H413	
ואליו	אַיִל	noun	conjunction prefix, masculine plural construct, pronominal suffix 3rd person masculine singular	properly, strength	H352	אֵל|preposition|conjunction prefix, preposition, pronominal suffix 3rd person masculine singular
ואליועיני	אֶלְיְהוֹעֵינַי	proper noun	conjunction prefix	Eljehoenai or Eljoenai, the name of seven Israelites	H454	
ואליך	אֵל	preposition	conjunction prefix, preposition, pronominal suffix 2nd person masculine singular	near, with or among; often in general, to	H413	אֵל|preposition|conjunction prefix, preposition, pronominal suffix 2nd person feminine singular
ואליל	אֱלִיל	noun	conjunction prefix, masculine singular absolute	good for nothing, by anal. vain or vanity; specifically an idol	H457	
ואלילי	אֱלִיל	noun	conjunction prefix, masculine plural construct	good for nothing, by anal. vain or vanity; specifically an idol	H457	
ואליעזר	אֱלִיעֶזֶר	proper noun	conjunction prefix	Eliezer, the name of a Damascene and of ten Israelites	H461	
ואליעני	אֱלִיעֵינַי	proper noun	conjunction prefix	Elienai, an Israelite	H462	
ואליפלהו	אֱלִיפְלֵהוּ	proper noun	conjunction prefix	Eliphelehu, an Israelite	H466	
ואליפלט	אֱלִיפֶלֶט	proper noun	conjunction prefix	Eliphelet or Elpelet, the name of six Israelites	H467	
ואלישוע	אֱלִישׁוּעַ	proper noun	conjunction prefix	Elishua, the son of King David	H474	
ואלישיב	אֶלְיָשִׁיב	proper noun	conjunction prefix	Eljashib, the name of six Israelites	H475	
ואלישמע	אֱלִישָׁמָע	proper noun	conjunction prefix	Elishama, the name of seven Israelites	H476	
ואלישע	אֱלִישָׁע	proper noun	conjunction prefix	Elisha, the famous prophet	H477	
ואלך	יָלַךְ	verb	conjunction prefix, qal sequential imperfect 1st person common singular	to walk (literally or figuratively); causatively, to carry (in various senses)	H3212	יָלַךְ|verb|conjunction prefix, qal imperfect 1st person common singular;יָלַךְ|verb|conjunction prefix, qal cohortative 1st person common singular
ואלכה	יָלַךְ	verb	conjunction prefix, qal cohortative 1st person common singular	to walk (literally or figuratively); causatively, to carry (in various senses)	H3212	יָלַךְ|verb|conjunction prefix, qal imperfect 1st person common singular
ואלם	אוּלָם	noun	conjunction prefix, masculine singular construct	a vestibule (as bound to the building)	H197	
ואלמדה	לָמַד	verb	conjunction prefix, qal cohortative 1st person common singular	properly, to goad, i.e. (by implication) to teach (the rod being an Oriental incentive)	H3925	
ואלמו	אֵילָם	noun	conjunction prefix, masculine singular construct, pronominal suffix 3rd person masculine singular	a pillar-space (or colonnade), i.e. a pale (or portico)	H361	אֵילָם|noun|conjunction prefix, masculine plural construct, pronominal suffix 3rd person masculine singular
ואלמות	אֵילָם	noun	conjunction prefix, masculine plural absolute	a pillar-space (or colonnade), i.e. a pale (or portico)	H361	
ואלמי	אוּלָם	noun	conjunction prefix, masculine plural construct	a vestibule (as bound to the building)	H197	
ואלמיו	אֵילָם	noun	conjunction prefix, masculine plural construct, pronominal suffix 3rd person masculine singular	a pillar-space (or colonnade), i.e. a pale (or portico)	H361	
ואלמלך	אַלַּמֶּלֶךְ	proper noun	conjunction prefix	Allammelek, a place in Palestine	H487	
ואלמן	אַלְמֹן	noun	conjunction prefix, masculine singular absolute	bereavement	H489	
ואלמנה	אַלְמָנָה	noun	conjunction prefix, feminine singular absolute	a widow; also a desolate place	H490	
ואלמנות	אַלְמָנָה	noun	conjunction prefix, feminine plural absolute	a widow; also a desolate place	H490	
ואלמנתיו	אַלְמָנָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 3rd person masculine singular	a widow; also a desolate place	H490	
ואלמנתיך	אַלְמָנָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 2nd person masculine singular	a widow; also a desolate place	H490	
ואלנתן	אֶלְנָתָן	proper noun	conjunction prefix	Elnathan, the name of four Israelites	H494	
ואלעד	אֶלְעָד	proper noun	conjunction prefix	Elad, an Israelite	H496	
ואלעדה	אֶלְעָדָה	proper noun	conjunction prefix	Eladah, an Israelite	H497	
ואלעזר	אֶלְעָזָר	proper noun	conjunction prefix	Elazar, the name of seven Israelites	H499	
ואלעלה	אֶלְעָלֵא	proper noun	conjunction prefix	Elale or Elaleh, a place east of the Jordan	H500	
ואלעשה	אֶלְעָשָׂה	proper noun	conjunction prefix	Elasah, the name of four Israelites	H501	
ואלף	אֶלֶף	adjective	conjunction prefix, cardinal number both genders singular absolute	hence (the ox's head being the first letter of the alphabet, and this eventually used as a numeral) a thousand	H505	
ואלפים	אֶלֶף	adjective	conjunction prefix, cardinal number both genders plural absolute	hence (the ox's head being the first letter of the alphabet, and this eventually used as a numeral) a thousand	H505	אֶלֶף|noun|conjunction prefix, masculine plural absolute
ואלפלט	אֱלִיפֶלֶט	proper noun	conjunction prefix	Eliphelet or Elpelet, the name of six Israelites	H467	
ואלצפן	אֱלִיצָפָן	proper noun	conjunction prefix	Elitsaphan or Eltsaphan, an Israelite	H469	
ואלקטה	לָקַט	verb	conjunction prefix, piel cohortative 1st person common singular	properly, to pick up, i.e. (generally) to gather; specifically, to glean	H3950	
ואלקנה	אֶלְקָנָה	proper noun	conjunction prefix	Elkanah, the name of several Israelites	H511	
ואלתולד	אֶלְתּוֹלַד	proper noun	conjunction prefix	Eltolad, a place in Palestine	H513	
ואלתקה	אֶלְתְּקֵא	proper noun	conjunction prefix	Eltekeh or Elteke, a place in Palestine	H514	
ואלתקן	אֶלְתְּקֹן	proper noun	conjunction prefix	Eltekon, a place in Palestine	H515	
ואם	וְ	conjunction	conjunction, conjunction	and, but, then		אֵם|noun|conjunction prefix, feminine singular absolute
ואמאסאך	מָאַס	verb	conjunction prefix, qal imperfect 1st person common singular, pronominal suffix 2nd person masculine singular	to spurn; also (intransitively) to disappear	H3988	
ואמה	אַמָּה	noun	conjunction prefix, feminine singular absolute	properly, a mother (i.e. unit of measure, or the fore-arm (below the elbow)	H520	אֵם|noun|conjunction prefix, feminine singular construct, pronominal suffix 3rd person feminine singular;אָמָה|noun|conjunction prefix, feminine singular absolute
ואמהתי	אָמָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 1st person common singular	a maidservant or female slave	H519	
ואמהתיה	אָמָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 3rd person feminine singular	a maidservant or female slave	H519	
ואמהתיהם	אָמָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 3rd person masculine plural	a maidservant or female slave	H519	
ואמהתיו	אָמָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 3rd person masculine singular	a maidservant or female slave	H519	
ואמהתיכם	אָמָה	noun	conjunction prefix, feminine plural construct, pronominal suffix 2nd person masculine plural	a maidservant or female slave	H519	
ואמו	אֵם	noun	conjunction prefix, feminine singular construct, pronominal suffix 3rd person masculine singular	a mother (as the bond of the family); in a wide sense (both literally and figuratively (like father))	H517	
